,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),energy_from_the_grid_old,energy_to_electrolyzer_old,total_energy_old,Hydrogen Hourly production (kg)
6526,459227.71454146045,459227.71454146045,0.0,459227.71454146045,480000.0,480000.0,459227.71454146045,8366.316447324267
6527,459228.4754823898,459228.4754823898,0.0,459228.4754823898,480000.0,480000.0,459228.4754823898,8366.316447324267
6528,459229.23642331926,459229.23642331926,0.0,459229.23642331926,480000.0,480000.0,459229.23642331926,8366.316447324267
6529,459229.9973642486,459229.9973642486,0.0,459229.9973642486,480000.0,480000.0,459229.9973642486,8366.316447324267
6530,459230.758305178,459230.758305178,0.0,459230.758305178,480000.0,480000.0,459230.758305178,8366.316447324267
6531,459231.5192461075,459231.5192461075,0.0,459231.5192461075,480000.0,480000.0,459231.5192461075,8366.316447324267
6532,459232.2801870368,459232.2801870368,0.0,459232.2801870368,480000.0,480000.0,459232.2801870368,8366.316447324267
6533,459233.0411279663,459233.0411279663,0.0,459233.0411279663,480000.0,480000.0,459233.0411279663,8366.316447324267
6534,459233.8020688956,459233.8020688956,0.0,459233.8020688956,480000.0,480000.0,459233.8020688956,8366.316447324267
6535,459234.563009825,459234.563009825,0.0,459234.563009825,480000.0,480000.0,459234.563009825,8366.316447324267
6536,459235.3239507545,459235.3239507545,0.0,459235.3239507545,480000.0,480000.0,459235.3239507545,8366.316447324267
6537,459236.0848916838,459236.0848916838,0.0,459236.0848916838,480000.0,480000.0,459236.0848916838,8366.316447324267
6538,459236.8458326132,459236.8458326132,0.0,459236.8458326132,480000.0,480000.0,459236.8458326132,8366.316447324267
6539,459237.60677354265,459237.60677354265,0.0,459237.60677354265,480000.0,480000.0,459237.60677354265,8366.316447324267
6540,459238.367714472,459238.367714472,0.0,459238.367714472,480000.0,480000.0,459238.367714472,8366.316447324267
6541,459239.12865540147,459239.12865540147,0.0,459239.12865540147,480000.0,480000.0,459239.12865540147,8366.316447324267
6542,459239.8895963309,459239.8895963309,0.0,459239.8895963309,480000.0,480000.0,459239.8895963309,8366.316447324267
6543,459240.6505372602,459240.6505372602,0.0,459240.6505372602,480000.0,480000.0,459240.6505372602,8366.316447324267
6544,459241.4114781897,459241.4114781897,0.0,459241.4114781897,480000.0,480000.0,459241.4114781897,8366.316447324267
6545,459242.1724191191,459242.1724191191,0.0,459242.1724191191,480000.0,480000.0,459242.1724191191,8366.316447324267
6546,459242.9333600485,459242.9333600485,0.0,459242.9333600485,480000.0,480000.0,459242.9333600485,8366.316447324267
6547,459243.69430097786,459243.69430097786,0.0,459243.69430097786,480000.0,480000.0,459243.69430097786,8366.316447324267
6548,459244.4552419073,459244.4552419073,0.0,459244.4552419073,480000.0,480000.0,459244.4552419073,8366.316447324267
6549,459245.2161828366,459245.2161828366,0.0,459245.2161828366,480000.0,480000.0,459245.2161828366,8366.316447324267
6550,459245.97712376603,459245.97712376603,0.0,459245.97712376603,480000.0,480000.0,459245.97712376603,8366.316447324267
6551,459246.73806469544,459246.73806469544,0.0,459246.73806469544,480000.0,480000.0,459246.73806469544,8366.316447324267
6552,459247.49900562485,459247.49900562485,0.0,459247.49900562485,480000.0,480000.0,459247.49900562485,8366.316447324267
6553,459248.25994655426,459248.25994655426,0.0,459248.25994655426,480000.0,480000.0,459248.25994655426,8366.316447324267
6554,459249.02088748367,459249.02088748367,0.0,459249.02088748367,480000.0,480000.0,459249.02088748367,8366.316447324267
6555,459249.7818284131,459249.7818284131,0.0,459249.7818284131,480000.0,480000.0,459249.7818284131,8366.316447324267
6556,459250.5427693425,459250.5427693425,0.0,459250.5427693425,480000.0,480000.0,459250.5427693425,8366.316447324267
6557,459251.30371027195,459251.30371027195,0.0,459251.30371027195,480000.0,480000.0,459251.30371027195,8366.316447324267
6558,459252.0646512013,459252.0646512013,0.0,459252.0646512013,480000.0,480000.0,459252.0646512013,8366.316447324267
6559,459252.8255921306,459252.8255921306,0.0,459252.8255921306,480000.0,480000.0,459252.8255921306,8366.316447324267
6560,459253.5865330601,459253.5865330601,0.0,459253.5865330601,480000.0,480000.0,459253.5865330601,8366.316447324267
6561,459254.3474739894,459254.3474739894,0.0,459254.3474739894,480000.0,480000.0,459254.3474739894,8366.316447324267
6562,459255.10841491894,459255.10841491894,0.0,459255.10841491894,480000.0,480000.0,459255.10841491894,8366.316447324267
6563,459255.8693558483,459255.8693558483,0.0,459255.8693558483,480000.0,480000.0,459255.8693558483,8366.316447324267
6564,459256.6302967776,459256.6302967776,0.0,459256.6302967776,480000.0,480000.0,459256.6302967776,8366.316447324267
6565,459257.3912377071,459257.3912377071,0.0,459257.3912377071,480000.0,480000.0,459257.3912377071,8366.316447324267
6566,459258.15217863646,459258.15217863646,0.0,459258.15217863646,480000.0,480000.0,459258.15217863646,8366.316447324267
6567,459258.91311956587,459258.91311956587,0.0,459258.91311956587,480000.0,480000.0,459258.91311956587,8366.316447324267
6568,459259.67406049534,459259.67406049534,0.0,459259.67406049534,480000.0,480000.0,459259.67406049534,8366.316447324267
6569,459260.4350014247,459260.4350014247,0.0,459260.4350014247,480000.0,480000.0,459260.4350014247,8366.316447324267
6570,459261.19594235416,459261.19594235416,0.0,459261.19594235416,480000.0,480000.0,459261.19594235416,8366.316447324267
6571,459261.9568832835,459261.9568832835,0.0,459261.9568832835,480000.0,480000.0,459261.9568832835,8366.316447324267
6572,459262.7178242129,459262.7178242129,0.0,459262.7178242129,480000.0,480000.0,459262.7178242129,8366.316447324267
6573,459263.4787651423,459263.4787651423,0.0,459263.4787651423,480000.0,480000.0,459263.4787651423,8366.316447324267
6574,459264.2397060717,459264.2397060717,0.0,459264.2397060717,480000.0,480000.0,459264.2397060717,8366.316447324267
6575,459265.0006470012,459265.0006470012,0.0,459265.0006470012,480000.0,480000.0,459265.0006470012,8366.316447324267
6576,459265.7615879305,459265.7615879305,0.0,459265.7615879305,480000.0,480000.0,459265.7615879305,8366.316447324267
6577,459266.52252885984,459266.52252885984,0.0,459266.52252885984,480000.0,480000.0,459266.52252885984,8366.316447324267
6578,459267.28346978937,459267.28346978937,0.0,459267.28346978937,480000.0,480000.0,459267.28346978937,8366.316447324267
6579,459268.04441071866,459268.04441071866,0.0,459268.04441071866,480000.0,480000.0,459268.04441071866,8366.316447324267
6580,459268.80535164813,459268.80535164813,0.0,459268.80535164813,480000.0,480000.0,459268.80535164813,8366.316447324267
6581,459269.56629257754,459269.56629257754,0.0,459269.56629257754,480000.0,480000.0,459269.56629257754,8366.316447324267
6582,459270.3272335069,459270.3272335069,0.0,459270.3272335069,480000.0,480000.0,459270.3272335069,8366.316447324267
6583,459271.0881744364,459271.0881744364,0.0,459271.0881744364,480000.0,480000.0,459271.0881744364,8366.316447324267
6584,459271.84911536577,459271.84911536577,0.0,459271.84911536577,480000.0,480000.0,459271.84911536577,8366.316447324267
6585,459272.6100562951,459272.6100562951,0.0,459272.6100562951,480000.0,480000.0,459272.6100562951,8366.316447324267
6586,459273.3709972245,459273.3709972245,0.0,459273.3709972245,480000.0,480000.0,459273.3709972245,8366.316447324267
6587,459274.13193815394,459274.13193815394,0.0,459274.13193815394,480000.0,480000.0,459274.13193815394,8366.316447324267
6588,459274.8928790834,459274.8928790834,0.0,459274.8928790834,480000.0,480000.0,459274.8928790834,8366.316447324267
6589,459275.65382001275,459275.65382001275,0.0,459275.65382001275,480000.0,480000.0,459275.65382001275,8366.316447324267
6590,459276.4147609421,459276.4147609421,0.0,459276.4147609421,480000.0,480000.0,459276.4147609421,8366.316447324267
6591,459277.1757018715,459277.1757018715,0.0,459277.1757018715,480000.0,480000.0,459277.1757018715,8366.316447324267
6592,459277.9366428009,459277.9366428009,0.0,459277.9366428009,480000.0,480000.0,459277.9366428009,8366.316447324267
6593,459278.69758373045,459278.69758373045,0.0,459278.69758373045,480000.0,480000.0,459278.69758373045,8366.316447324267
6594,459279.45852465974,459279.45852465974,0.0,459279.45852465974,480000.0,480000.0,459279.45852465974,8366.316447324267
6595,459280.21946558915,459280.21946558915,0.0,459280.21946558915,480000.0,480000.0,459280.21946558915,8366.316447324267
6596,459280.9804065186,459280.9804065186,0.0,459280.9804065186,480000.0,480000.0,459280.9804065186,8366.316447324267
6597,459281.74134744797,459281.74134744797,0.0,459281.74134744797,480000.0,480000.0,459281.74134744797,8366.316447324267
6598,459282.5022883774,459282.5022883774,0.0,459282.5022883774,480000.0,480000.0,459282.5022883774,8366.316447324267
6599,459283.2632293068,459283.2632293068,0.0,459283.2632293068,480000.0,480000.0,459283.2632293068,8366.316447324267
6600,459284.02417023614,459284.02417023614,0.0,459284.02417023614,480000.0,480000.0,459284.02417023614,8366.316447324267
6601,459284.7851111656,459284.7851111656,0.0,459284.7851111656,480000.0,480000.0,459284.7851111656,8366.316447324267
6602,459285.546052095,459285.546052095,0.0,459285.546052095,480000.0,480000.0,459285.546052095,8366.316447324267
6603,459286.30699302437,459286.30699302437,0.0,459286.30699302437,480000.0,480000.0,459286.30699302437,8366.316447324267
6604,459287.0679339538,459287.0679339538,0.0,459287.0679339538,480000.0,480000.0,459287.0679339538,8366.316447324267
6605,459287.8288748832,459287.8288748832,0.0,459287.8288748832,480000.0,480000.0,459287.8288748832,8366.316447324267
6606,459288.5898158126,459288.5898158126,0.0,459288.5898158126,480000.0,480000.0,459288.5898158126,8366.316447324267
6607,459289.350756742,459289.350756742,0.0,459289.350756742,480000.0,480000.0,459289.350756742,8366.316447324267
6608,459290.11169767135,459290.11169767135,0.0,459290.11169767135,480000.0,480000.0,459290.11169767135,8366.316447324267
6609,459290.8726386008,459290.8726386008,0.0,459290.8726386008,480000.0,480000.0,459290.8726386008,8366.316447324267
6610,459291.63357953023,459291.63357953023,0.0,459291.63357953023,480000.0,480000.0,459291.63357953023,8366.316447324267
6611,459292.3945204596,459292.3945204596,0.0,459292.3945204596,480000.0,480000.0,459292.3945204596,8366.316447324267
6612,459293.155461389,459293.155461389,0.0,459293.155461389,480000.0,480000.0,459293.155461389,8366.316447324267
6613,459293.9164023184,459293.9164023184,0.0,459293.9164023184,480000.0,480000.0,459293.9164023184,8366.316447324267
6614,459294.67734324787,459294.67734324787,0.0,459294.67734324787,480000.0,480000.0,459294.67734324787,8366.316447324267
6615,459295.4382841772,459295.4382841772,0.0,459295.4382841772,480000.0,480000.0,459295.4382841772,8366.316447324267
6616,459296.19922510657,459296.19922510657,0.0,459296.19922510657,480000.0,480000.0,459296.19922510657,8366.316447324267
6617,459296.96016603603,459296.96016603603,0.0,459296.96016603603,480000.0,480000.0,459296.96016603603,8366.316447324267
6618,459297.7211069654,459297.7211069654,0.0,459297.7211069654,480000.0,480000.0,459297.7211069654,8366.316447324267
6619,459298.48204789485,459298.48204789485,0.0,459298.48204789485,480000.0,480000.0,459298.48204789485,8366.316447324267
6620,459299.24298882426,459299.24298882426,0.0,459299.24298882426,480000.0,480000.0,459299.24298882426,8366.316447324267
6621,459300.00392975355,459300.00392975355,0.0,459300.00392975355,480000.0,480000.0,459300.00392975355,8366.316447324267
6622,459300.7648706831,459300.7648706831,0.0,459300.7648706831,480000.0,480000.0,459300.7648706831,8366.316447324267
6623,459301.5258116125,459301.5258116125,0.0,459301.5258116125,480000.0,480000.0,459301.5258116125,8366.316447324267
6624,459302.2867525418,459302.2867525418,0.0,459302.2867525418,480000.0,480000.0,459302.2867525418,8366.316447324267
6625,459303.04769347125,459303.04769347125,0.0,459303.04769347125,480000.0,480000.0,459303.04769347125,8366.316447324267
6626,459303.8086344006,459303.8086344006,0.0,459303.8086344006,480000.0,480000.0,459303.8086344006,8366.316447324267
6627,459304.56957533007,459304.56957533007,0.0,459304.56957533007,480000.0,480000.0,459304.56957533007,8366.316447324267
6628,459305.3305162595,459305.3305162595,0.0,459305.3305162595,480000.0,480000.0,459305.3305162595,8366.316447324267
6629,459306.0914571888,459306.0914571888,0.0,459306.0914571888,480000.0,480000.0,459306.0914571888,8366.316447324267
6630,459306.85239811824,459306.85239811824,0.0,459306.85239811824,480000.0,480000.0,459306.85239811824,8366.316447324267
6631,459307.6133390476,459307.6133390476,0.0,459307.6133390476,480000.0,480000.0,459307.6133390476,8366.316447324267
6632,459308.374279977,459308.374279977,0.0,459308.374279977,480000.0,480000.0,459308.374279977,8366.316447324267
6633,459309.1352209064,459309.1352209064,0.0,459309.1352209064,480000.0,480000.0,459309.1352209064,8366.316447324267
6634,459309.8961618358,459309.8961618358,0.0,459309.8961618358,480000.0,480000.0,459309.8961618358,8366.316447324267
6635,459310.6571027653,459310.6571027653,0.0,459310.6571027653,480000.0,480000.0,459310.6571027653,8366.316447324267
6636,459311.41804369463,459311.41804369463,0.0,459311.41804369463,480000.0,480000.0,459311.41804369463,8366.316447324267
6637,459312.17898462404,459312.17898462404,0.0,459312.17898462404,480000.0,480000.0,459312.17898462404,8366.316447324267
6638,459312.93992555345,459312.93992555345,0.0,459312.93992555345,480000.0,480000.0,459312.93992555345,8366.316447324267
6639,459313.7008664828,459313.7008664828,0.0,459313.7008664828,480000.0,480000.0,459313.7008664828,8366.316447324267
6640,459314.4618074123,459314.4618074123,0.0,459314.4618074123,480000.0,480000.0,459314.4618074123,8366.316447324267
6641,459315.2227483417,459315.2227483417,0.0,459315.2227483417,480000.0,480000.0,459315.2227483417,8366.316447324267
6642,459315.98368927103,459315.98368927103,0.0,459315.98368927103,480000.0,480000.0,459315.98368927103,8366.316447324267
6643,459316.74463020044,459316.74463020044,0.0,459316.74463020044,480000.0,480000.0,459316.74463020044,8366.316447324267
6644,459317.50557112985,459317.50557112985,0.0,459317.50557112985,480000.0,480000.0,459317.50557112985,8366.316447324267
6645,459318.2665120592,459318.2665120592,0.0,459318.2665120592,480000.0,480000.0,459318.2665120592,8366.316447324267
6646,459319.02745298867,459319.02745298867,0.0,459319.02745298867,480000.0,480000.0,459319.02745298867,8366.316447324267
6647,459319.7883939181,459319.7883939181,0.0,459319.7883939181,480000.0,480000.0,459319.7883939181,8366.316447324267
6648,459320.5493348475,459320.5493348475,0.0,459320.5493348475,480000.0,480000.0,459320.5493348475,8366.316447324267
6649,459321.3102757769,459321.3102757769,0.0,459321.3102757769,480000.0,480000.0,459321.3102757769,8366.316447324267
6650,459322.0712167063,459322.0712167063,0.0,459322.0712167063,480000.0,480000.0,459322.0712167063,8366.316447324267
6651,459322.8321576357,459322.8321576357,0.0,459322.8321576357,480000.0,480000.0,459322.8321576357,8366.316447324267
6652,459323.59309856506,459323.59309856506,0.0,459323.59309856506,480000.0,480000.0,459323.59309856506,8366.316447324267
6653,459324.35403949453,459324.35403949453,0.0,459324.35403949453,480000.0,480000.0,459324.35403949453,8366.316447324267
6654,459325.1149804239,459325.1149804239,0.0,459325.1149804239,480000.0,480000.0,459325.1149804239,8366.316447324267
6655,459325.8759213533,459325.8759213533,0.0,459325.8759213533,480000.0,480000.0,459325.8759213533,8366.316447324267
6656,459326.6368622827,459326.6368622827,0.0,459326.6368622827,480000.0,480000.0,459326.6368622827,8366.316447324267
6657,459327.39780321205,459327.39780321205,0.0,459327.39780321205,480000.0,480000.0,459327.39780321205,8366.316447324267
6658,459328.1587441414,459328.1587441414,0.0,459328.1587441414,480000.0,480000.0,459328.1587441414,8366.316447324267
6659,459328.9196850709,459328.9196850709,0.0,459328.9196850709,480000.0,480000.0,459328.9196850709,8366.316447324267
6660,459329.6806260003,459329.6806260003,0.0,459329.6806260003,480000.0,480000.0,459329.6806260003,8366.316447324267
6661,459330.4415669297,459330.4415669297,0.0,459330.4415669297,480000.0,480000.0,459330.4415669297,8366.316447324267
6662,459331.2025078591,459331.2025078591,0.0,459331.2025078591,480000.0,480000.0,459331.2025078591,8366.316447324267
6663,459331.96344878845,459331.96344878845,0.0,459331.96344878845,480000.0,480000.0,459331.96344878845,8366.316447324267
6664,459332.724389718,459332.724389718,0.0,459332.724389718,480000.0,480000.0,459332.724389718,8366.316447324267
6665,459333.4853306474,459333.4853306474,0.0,459333.4853306474,480000.0,480000.0,459333.4853306474,8366.316447324267
6666,459334.24627157673,459334.24627157673,0.0,459334.24627157673,480000.0,480000.0,459334.24627157673,8366.316447324267
6667,459335.00721250614,459335.00721250614,0.0,459335.00721250614,480000.0,480000.0,459335.00721250614,8366.316447324267
6668,459335.7681534355,459335.7681534355,0.0,459335.7681534355,480000.0,480000.0,459335.7681534355,8366.316447324267
6669,459336.5290943649,459336.5290943649,0.0,459336.5290943649,480000.0,480000.0,459336.5290943649,8366.316447324267
6670,459337.2900352943,459337.2900352943,0.0,459337.2900352943,480000.0,480000.0,459337.2900352943,8366.316447324267
6671,459338.05097622366,459338.05097622366,0.0,459338.05097622366,480000.0,480000.0,459338.05097622366,8366.316447324267
6672,459338.8119171531,459338.8119171531,0.0,459338.8119171531,480000.0,480000.0,459338.8119171531,8366.316447324267
6673,459339.5728580825,459339.5728580825,0.0,459339.5728580825,480000.0,480000.0,459339.5728580825,8366.316447324267
6674,459340.33379901195,459340.33379901195,0.0,459340.33379901195,480000.0,480000.0,459340.33379901195,8366.316447324267
6675,459341.0947399413,459341.0947399413,0.0,459341.0947399413,480000.0,480000.0,459341.0947399413,8366.316447324267
6676,459341.8556808707,459341.8556808707,0.0,459341.8556808707,480000.0,480000.0,459341.8556808707,8366.316447324267
6677,459342.61662180023,459342.61662180023,0.0,459342.61662180023,480000.0,480000.0,459342.61662180023,8366.316447324267
6678,459343.3775627295,459343.3775627295,0.0,459343.3775627295,480000.0,480000.0,459343.3775627295,8366.316447324267
6679,459344.138503659,459344.138503659,0.0,459344.138503659,480000.0,480000.0,459344.138503659,8366.316447324267
6680,459344.8994445884,459344.8994445884,0.0,459344.8994445884,480000.0,480000.0,459344.8994445884,8366.316447324267
6681,459345.6603855177,459345.6603855177,0.0,459345.6603855177,480000.0,480000.0,459345.6603855177,8366.316447324267
6682,459346.4213264472,459346.4213264472,0.0,459346.4213264472,480000.0,480000.0,459346.4213264472,8366.316447324267
6683,459347.1822673765,459347.1822673765,0.0,459347.1822673765,480000.0,480000.0,459347.1822673765,8366.316447324267
6684,459347.94320830586,459347.94320830586,0.0,459347.94320830586,480000.0,480000.0,459347.94320830586,8366.316447324267
6685,459348.7041492354,459348.7041492354,0.0,459348.7041492354,480000.0,480000.0,459348.7041492354,8366.316447324267
6686,459349.46509016474,459349.46509016474,0.0,459349.46509016474,480000.0,480000.0,459349.46509016474,8366.316447324267
6687,459350.22603109415,459350.22603109415,0.0,459350.22603109415,480000.0,480000.0,459350.22603109415,8366.316447324267
6688,459350.9869720235,459350.9869720235,0.0,459350.9869720235,480000.0,480000.0,459350.9869720235,8366.316447324267
6689,459351.74791295297,459351.74791295297,0.0,459351.74791295297,480000.0,480000.0,459351.74791295297,8366.316447324267
6690,459352.50885388243,459352.50885388243,0.0,459352.50885388243,480000.0,480000.0,459352.50885388243,8366.316447324267
6691,459353.2697948118,459353.2697948118,0.0,459353.2697948118,480000.0,480000.0,459353.2697948118,8366.316447324267
6692,459354.03073574114,459354.03073574114,0.0,459354.03073574114,480000.0,480000.0,459354.03073574114,8366.316447324267
6693,459354.79167667055,459354.79167667055,0.0,459354.79167667055,480000.0,480000.0,459354.79167667055,8366.316447324267
6694,459355.55261759995,459355.55261759995,0.0,459355.55261759995,480000.0,480000.0,459355.55261759995,8366.316447324267
6695,459356.3135585295,459356.3135585295,0.0,459356.3135585295,480000.0,480000.0,459356.3135585295,8366.316447324267
6696,459357.0744994587,459357.0744994587,0.0,459357.0744994587,480000.0,480000.0,459357.0744994587,8366.316447324267
6697,459357.8354403881,459357.8354403881,0.0,459357.8354403881,480000.0,480000.0,459357.8354403881,8366.316447324267
6698,459358.59638131753,459358.59638131753,0.0,459358.59638131753,480000.0,480000.0,459358.59638131753,8366.316447324267
6699,459359.35732224694,459359.35732224694,0.0,459359.35732224694,480000.0,480000.0,459359.35732224694,8366.316447324267
6700,459360.11826317635,459360.11826317635,0.0,459360.11826317635,480000.0,480000.0,459360.11826317635,8366.316447324267
6701,459360.8792041057,459360.8792041057,0.0,459360.8792041057,480000.0,480000.0,459360.8792041057,8366.316447324267
6702,459361.64014503517,459361.64014503517,0.0,459361.64014503517,480000.0,480000.0,459361.64014503517,8366.316447324267
6703,459362.40108596464,459362.40108596464,0.0,459362.40108596464,480000.0,480000.0,459362.40108596464,8366.316447324267
6704,459363.162026894,459363.162026894,0.0,459363.162026894,480000.0,480000.0,459363.162026894,8366.316447324267
6705,459363.92296782334,459363.92296782334,0.0,459363.92296782334,480000.0,480000.0,459363.92296782334,8366.316447324267
6706,459364.6839087528,459364.6839087528,0.0,459364.6839087528,480000.0,480000.0,459364.6839087528,8366.316447324267
6707,459365.44484968216,459365.44484968216,0.0,459365.44484968216,480000.0,480000.0,459365.44484968216,8366.316447324267
6708,459366.2057906116,459366.2057906116,0.0,459366.2057906116,480000.0,480000.0,459366.2057906116,8366.316447324267
6709,459366.96673154103,459366.96673154103,0.0,459366.96673154103,480000.0,480000.0,459366.96673154103,8366.316447324267
6710,459367.72767247027,459367.72767247027,0.0,459367.72767247027,480000.0,480000.0,459367.72767247027,8366.316447324267
6711,459368.4886133998,459368.4886133998,0.0,459368.4886133998,480000.0,480000.0,459368.4886133998,8366.316447324267
6712,459369.2495543292,459369.2495543292,0.0,459369.2495543292,480000.0,480000.0,459369.2495543292,8366.316447324267
6713,459370.0104952586,459370.0104952586,0.0,459370.0104952586,480000.0,480000.0,459370.0104952586,8366.316447324267
6714,459370.77143618796,459370.77143618796,0.0,459370.77143618796,480000.0,480000.0,459370.77143618796,8366.316447324267
6715,459371.5323771174,459371.5323771174,0.0,459371.5323771174,480000.0,480000.0,459371.5323771174,8366.316447324267
6716,459372.29331804684,459372.29331804684,0.0,459372.29331804684,480000.0,480000.0,459372.29331804684,8366.316447324267
6717,459373.05425897625,459373.05425897625,0.0,459373.05425897625,480000.0,480000.0,459373.05425897625,8366.316447324267
6718,459373.8151999056,459373.8151999056,0.0,459373.8151999056,480000.0,480000.0,459373.8151999056,8366.316447324267
6719,459374.576140835,459374.576140835,0.0,459374.576140835,480000.0,480000.0,459374.576140835,8366.316447324267
6720,459375.33708176436,459375.33708176436,0.0,459375.33708176436,480000.0,480000.0,459375.33708176436,8366.316447324267
6721,459376.0980226939,459376.0980226939,0.0,459376.0980226939,480000.0,480000.0,459376.0980226939,8366.316447324267
6722,459376.85896362324,459376.85896362324,0.0,459376.85896362324,480000.0,480000.0,459376.85896362324,8366.316447324267
6723,459377.6199045526,459377.6199045526,0.0,459377.6199045526,480000.0,480000.0,459377.6199045526,8366.316447324267
6724,459378.38084548205,459378.38084548205,0.0,459378.38084548205,480000.0,480000.0,459378.38084548205,8366.316447324267
6725,459379.14178641135,459379.14178641135,0.0,459379.14178641135,480000.0,480000.0,459379.14178641135,8366.316447324267
6726,459379.9027273409,459379.9027273409,0.0,459379.9027273409,480000.0,480000.0,459379.9027273409,8366.316447324267
6727,459380.6636682702,459380.6636682702,0.0,459380.6636682702,480000.0,480000.0,459380.6636682702,8366.316447324267
6728,459381.4246091996,459381.4246091996,0.0,459381.4246091996,480000.0,480000.0,459381.4246091996,8366.316447324267
6729,459382.18555012904,459382.18555012904,0.0,459382.18555012904,480000.0,480000.0,459382.18555012904,8366.316447324267
6730,459382.94649105845,459382.94649105845,0.0,459382.94649105845,480000.0,480000.0,459382.94649105845,8366.316447324267
6731,459383.7074319878,459383.7074319878,0.0,459383.7074319878,480000.0,480000.0,459383.7074319878,8366.316447324267
6732,459384.46837291727,459384.46837291727,0.0,459384.46837291727,480000.0,480000.0,459384.46837291727,8366.316447324267
6733,459385.2293138466,459385.2293138466,0.0,459385.2293138466,480000.0,480000.0,459385.2293138466,8366.316447324267
6734,459385.9902547761,459385.9902547761,0.0,459385.9902547761,480000.0,480000.0,459385.9902547761,8366.316447324267
6735,459386.75119570544,459386.75119570544,0.0,459386.75119570544,480000.0,480000.0,459386.75119570544,8366.316447324267
6736,459387.51213663485,459387.51213663485,0.0,459387.51213663485,480000.0,480000.0,459387.51213663485,8366.316447324267
6737,459388.27307756426,459388.27307756426,0.0,459388.27307756426,480000.0,480000.0,459388.27307756426,8366.316447324267
6738,459389.0340184936,459389.0340184936,0.0,459389.0340184936,480000.0,480000.0,459389.0340184936,8366.316447324267
6739,459389.79495942313,459389.79495942313,0.0,459389.79495942313,480000.0,480000.0,459389.79495942313,8366.316447324267
6740,459390.5559003524,459390.5559003524,0.0,459390.5559003524,480000.0,480000.0,459390.5559003524,8366.316447324267
6741,459391.31684128183,459391.31684128183,0.0,459391.31684128183,480000.0,480000.0,459391.31684128183,8366.316447324267
6742,459392.0777822113,459392.0777822113,0.0,459392.0777822113,480000.0,480000.0,459392.0777822113,8366.316447324267
6743,459392.83872314065,459392.83872314065,0.0,459392.83872314065,480000.0,480000.0,459392.83872314065,8366.316447324267
6744,459393.59966407006,459393.59966407006,0.0,459393.59966407006,480000.0,480000.0,459393.59966407006,8366.316447324267
6745,459394.36060499947,459394.36060499947,0.0,459394.36060499947,480000.0,480000.0,459394.36060499947,8366.316447324267
6746,459395.1215459288,459395.1215459288,0.0,459395.1215459288,480000.0,480000.0,459395.1215459288,8366.316447324267
6747,459395.88248685835,459395.88248685835,0.0,459395.88248685835,480000.0,480000.0,459395.88248685835,8366.316447324267
6748,459396.6434277877,459396.6434277877,0.0,459396.6434277877,480000.0,480000.0,459396.6434277877,8366.316447324267
6749,459397.40436871705,459397.40436871705,0.0,459397.40436871705,480000.0,480000.0,459397.40436871705,8366.316447324267
6750,459398.16530964646,459398.16530964646,0.0,459398.16530964646,480000.0,480000.0,459398.16530964646,8366.316447324267
6751,459398.92625057587,459398.92625057587,0.0,459398.92625057587,480000.0,480000.0,459398.92625057587,8366.316447324267
6752,459399.68719150516,459399.68719150516,0.0,459399.68719150516,480000.0,480000.0,459399.68719150516,8366.316447324267
6753,459400.4481324347,459400.4481324347,0.0,459400.4481324347,480000.0,480000.0,459400.4481324347,8366.316447324267
6754,459401.2090733641,459401.2090733641,0.0,459401.2090733641,480000.0,480000.0,459401.2090733641,8366.316447324267
6755,459401.97001429345,459401.97001429345,0.0,459401.97001429345,480000.0,480000.0,459401.97001429345,8366.316447324267
6756,459402.7309552229,459402.7309552229,0.0,459402.7309552229,480000.0,480000.0,459402.7309552229,8366.316447324267
6757,459403.4918961523,459403.4918961523,0.0,459403.4918961523,480000.0,480000.0,459403.4918961523,8366.316447324267
6758,459404.2528370817,459404.2528370817,0.0,459404.2528370817,480000.0,480000.0,459404.2528370817,8366.316447324267
6759,459405.0137780111,459405.0137780111,0.0,459405.0137780111,480000.0,480000.0,459405.0137780111,8366.316447324267
6760,459405.77471894055,459405.77471894055,0.0,459405.77471894055,480000.0,480000.0,459405.77471894055,8366.316447324267
6761,459406.5356598699,459406.5356598699,0.0,459406.5356598699,480000.0,480000.0,459406.5356598699,8366.316447324267
6762,459407.29660079925,459407.29660079925,0.0,459407.29660079925,480000.0,480000.0,459407.29660079925,8366.316447324267
6763,459408.0575417287,459408.0575417287,0.0,459408.0575417287,480000.0,480000.0,459408.0575417287,8366.316447324267
6764,459408.81848265807,459408.81848265807,0.0,459408.81848265807,480000.0,480000.0,459408.81848265807,8366.316447324267
6765,459409.5794235874,459409.5794235874,0.0,459409.5794235874,480000.0,480000.0,459409.5794235874,8366.316447324267
6766,459410.34036451695,459410.34036451695,0.0,459410.34036451695,480000.0,480000.0,459410.34036451695,8366.316447324267
6767,459411.10130544624,459411.10130544624,0.0,459411.10130544624,480000.0,480000.0,459411.10130544624,8366.316447324267
6768,459411.8622463757,459411.8622463757,0.0,459411.8622463757,480000.0,480000.0,459411.8622463757,8366.316447324267
6769,459412.6231873052,459412.6231873052,0.0,459412.6231873052,480000.0,480000.0,459412.6231873052,8366.316447324267
